,model,num_cores,WER,sample_id,engine,run_id,time,text_len,audio_len
21943,QuartzNet15x5Base-En,?,0.05555555555555555,1255-90413-0011,NeMo,4,0.5152149647474289,299,16.92
21944,QuartzNet15x5Base-En,?,0.05555555555555555,1255-90413-0011,NeMo,5,0.48422692343592644,299,16.92
21945,stt_en_citrinet_256,?,0.037037037037037035,1255-90413-0011,NeMo,1,0.2489383965730667,299,16.92
21946,stt_en_citrinet_256,?,0.037037037037037035,1255-90413-0011,NeMo,2,0.2202832642942667,299,16.92
21947,stt_en_citrinet_256,?,0.037037037037037035,1255-90413-0011,NeMo,3,0.2416263408958912,299,16.92
21948,stt_en_citrinet_256,?,0.037037037037037035,1255-90413-0011,NeMo,4,0.24224207364022732,299,16.92
21949,stt_en_citrinet_256,?,0.037037037037037035,1255-90413-0011,NeMo,5,0.2377743497490883,299,16.92
21950,QuartzNet15x5Base-En,?,0.0,1255-90413-0012,NeMo,1,0.2664826288819313,93,6.63
21951,QuartzNet15x5Base-En,?,0.0,1255-90413-0012,NeMo,2,0.23715928383171558,93,6.63
21952,QuartzNet15x5Base-En,?,0.0,1255-90413-0012,NeMo,3,0.23516645096242428,93,6.63
21953,QuartzNet15x5Base-En,?,0.0,1255-90413-0012,NeMo,4,0.24119983613491058,93,6.63
21954,QuartzNet15x5Base-En,?,0.0,1255-90413-0012,NeMo,5,0.23440688103437424,93,6.63
21955,stt_en_citrinet_256,?,0.0,1255-90413-0012,NeMo,1,0.1763993427157402,93,6.63
21956,stt_en_citrinet_256,?,0.0,1255-90413-0012,NeMo,2,0.16181022487580776,93,6.63
21957,stt_en_citrinet_256,?,0.0,1255-90413-0012,NeMo,3,0.15285789966583252,93,6.63
21958,stt_en_citrinet_256,?,0.0,1255-90413-0012,NeMo,4,0.15753754414618015,93,6.63
21959,stt_en_citrinet_256,?,0.0,1255-90413-0012,NeMo,5,0.15924730710685253,93,6.63
21960,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0013,NeMo,1,0.19345899112522602,46,4.29
21961,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0013,NeMo,2,0.18372675217688084,46,4.29
21962,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0013,NeMo,3,0.1829297598451376,46,4.29
21963,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0013,NeMo,4,0.18548044376075268,46,4.29
21964,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0013,NeMo,5,0.1828131005167961,46,4.29
21965,stt_en_citrinet_256,?,0.1111111111111111,1255-90413-0013,NeMo,1,0.15593851543962955,46,4.29
21966,stt_en_citrinet_256,?,0.1111111111111111,1255-90413-0013,NeMo,2,0.12974997237324715,46,4.29
21967,stt_en_citrinet_256,?,0.1111111111111111,1255-90413-0013,NeMo,3,0.13333807699382305,46,4.29
21968,stt_en_citrinet_256,?,0.1111111111111111,1255-90413-0013,NeMo,4,0.1376637015491724,46,4.29
21969,stt_en_citrinet_256,?,0.1111111111111111,1255-90413-0013,NeMo,5,0.13341581262648106,46,4.29
21970,QuartzNet15x5Base-En,?,0.0,1255-90413-0014,NeMo,1,0.1953895464539528,54,4.41
21971,QuartzNet15x5Base-En,?,0.0,1255-90413-0014,NeMo,2,0.1919364593923092,54,4.41
21972,QuartzNet15x5Base-En,?,0.0,1255-90413-0014,NeMo,3,0.1801183521747589,54,4.41
21973,QuartzNet15x5Base-En,?,0.0,1255-90413-0014,NeMo,4,0.18916517682373524,54,4.41
21974,QuartzNet15x5Base-En,?,0.0,1255-90413-0014,NeMo,5,0.19047307781875134,54,4.41
21975,stt_en_citrinet_256,?,0.0,1255-90413-0014,NeMo,1,0.14955800026655197,54,4.41
21976,stt_en_citrinet_256,?,0.0,1255-90413-0014,NeMo,2,0.13887709192931652,54,4.41
21977,stt_en_citrinet_256,?,0.0,1255-90413-0014,NeMo,3,0.14216700568795204,54,4.41
21978,stt_en_citrinet_256,?,0.0,1255-90413-0014,NeMo,4,0.13678192347288132,54,4.41
21979,stt_en_citrinet_256,?,0.0,1255-90413-0014,NeMo,5,0.1309898104518652,54,4.41
21980,QuartzNet15x5Base-En,?,0.0,1255-90413-0015,NeMo,1,0.14931510388851166,21,1.81
21981,QuartzNet15x5Base-En,?,0.0,1255-90413-0015,NeMo,2,0.12620177678763866,21,1.81
21982,QuartzNet15x5Base-En,?,0.0,1255-90413-0015,NeMo,3,0.1254443172365427,21,1.81
21983,QuartzNet15x5Base-En,?,0.0,1255-90413-0015,NeMo,4,0.1224460992962122,21,1.81
21984,QuartzNet15x5Base-En,?,0.0,1255-90413-0015,NeMo,5,0.13522805646061897,21,1.81
21985,stt_en_citrinet_256,?,0.0,1255-90413-0015,NeMo,1,0.12676683627068996,21,1.81
21986,stt_en_citrinet_256,?,0.0,1255-90413-0015,NeMo,2,0.11010426841676235,21,1.81
21987,stt_en_citrinet_256,?,0.0,1255-90413-0015,NeMo,3,0.1051775123924017,21,1.81
21988,stt_en_citrinet_256,?,0.0,1255-90413-0015,NeMo,4,0.113697974011302,21,1.81
21989,stt_en_citrinet_256,?,0.0,1255-90413-0015,NeMo,5,0.10998586937785149,21,1.81
21990,QuartzNet15x5Base-En,?,0.0,1255-90413-0016,NeMo,1,0.21799705177545547,87,4.8
21991,QuartzNet15x5Base-En,?,0.0,1255-90413-0016,NeMo,2,0.19288880191743374,87,4.8
21992,QuartzNet15x5Base-En,?,0.0,1255-90413-0016,NeMo,3,0.19495885632932186,87,4.8
21993,QuartzNet15x5Base-En,?,0.0,1255-90413-0016,NeMo,4,0.19538616947829723,87,4.8
21994,QuartzNet15x5Base-En,?,0.0,1255-90413-0016,NeMo,5,0.20214213617146015,87,4.8
21995,stt_en_citrinet_256,?,0.0,1255-90413-0016,NeMo,1,0.15756691619753838,87,4.8
21996,stt_en_citrinet_256,?,0.0,1255-90413-0016,NeMo,2,0.14008420519530773,87,4.8
21997,stt_en_citrinet_256,?,0.0,1255-90413-0016,NeMo,3,0.14062628895044327,87,4.8
21998,stt_en_citrinet_256,?,0.0,1255-90413-0016,NeMo,4,0.13818255439400673,87,4.8
21999,stt_en_citrinet_256,?,0.0,1255-90413-0016,NeMo,5,0.13392208702862263,87,4.8
22000,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0017,NeMo,1,0.1719951331615448,50,2.7
22001,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0017,NeMo,2,0.1448105126619339,50,2.7
22002,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0017,NeMo,3,0.1487512458115816,50,2.7
22003,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0017,NeMo,4,0.1417711153626442,50,2.7
22004,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0017,NeMo,5,0.14915363490581512,50,2.7
22005,stt_en_citrinet_256,?,0.3333333333333333,1255-90413-0017,NeMo,1,0.13232261314988136,50,2.7
22006,stt_en_citrinet_256,?,0.3333333333333333,1255-90413-0017,NeMo,2,0.11244096234440804,50,2.7
22007,stt_en_citrinet_256,?,0.3333333333333333,1255-90413-0017,NeMo,3,0.1113528460264206,50,2.7
22008,stt_en_citrinet_256,?,0.3333333333333333,1255-90413-0017,NeMo,4,0.11836963705718517,50,2.7
22009,stt_en_citrinet_256,?,0.3333333333333333,1255-90413-0017,NeMo,5,0.10919711366295815,50,2.7
22010,QuartzNet15x5Base-En,?,0.5,1255-90413-0018,NeMo,1,0.1573314368724823,17,2.05
22011,QuartzNet15x5Base-En,?,0.5,1255-90413-0018,NeMo,2,0.1311785001307726,17,2.05
22012,QuartzNet15x5Base-En,?,0.5,1255-90413-0018,NeMo,3,0.13609018363058567,17,2.05
22013,QuartzNet15x5Base-En,?,0.5,1255-90413-0018,NeMo,4,0.14581811986863613,17,2.05
22014,QuartzNet15x5Base-En,?,0.5,1255-90413-0018,NeMo,5,0.1347159966826439,17,2.05
22015,stt_en_citrinet_256,?,1.0,1255-90413-0018,NeMo,1,0.12834824435412884,17,2.05
22016,stt_en_citrinet_256,?,1.0,1255-90413-0018,NeMo,2,0.11202426813542843,17,2.05
22017,stt_en_citrinet_256,?,1.0,1255-90413-0018,NeMo,3,0.11413106694817543,17,2.05
22018,stt_en_citrinet_256,?,1.0,1255-90413-0018,NeMo,4,0.11178200505673885,17,2.05
22019,stt_en_citrinet_256,?,1.0,1255-90413-0018,NeMo,5,0.10879089497029781,17,2.05
22020,QuartzNet15x5Base-En,?,0.2,1255-90413-0019,NeMo,1,0.1621404066681862,22,2.42
22021,QuartzNet15x5Base-En,?,0.2,1255-90413-0019,NeMo,2,0.14280067011713982,22,2.42
22022,QuartzNet15x5Base-En,?,0.2,1255-90413-0019,NeMo,3,0.14550531841814518,22,2.42
22023,QuartzNet15x5Base-En,?,0.2,1255-90413-0019,NeMo,4,0.14821265265345573,22,2.42
22024,QuartzNet15x5Base-En,?,0.2,1255-90413-0019,NeMo,5,0.14592604711651802,22,2.42
22025,stt_en_citrinet_256,?,0.4,1255-90413-0019,NeMo,1,0.12558087706565857,22,2.42
22026,stt_en_citrinet_256,?,0.4,1255-90413-0019,NeMo,2,0.11529647931456566,22,2.42
22027,stt_en_citrinet_256,?,0.4,1255-90413-0019,NeMo,3,0.11956525035202503,22,2.42
22028,stt_en_citrinet_256,?,0.4,1255-90413-0019,NeMo,4,0.11366389133036137,22,2.42
22029,stt_en_citrinet_256,?,0.4,1255-90413-0019,NeMo,5,0.11455542035400867,22,2.42
22030,QuartzNet15x5Base-En,?,0.2857142857142857,1255-90413-0020,NeMo,1,0.16147546470165253,35,2.25
22031,QuartzNet15x5Base-En,?,0.2857142857142857,1255-90413-0020,NeMo,2,0.14052359387278557,35,2.25
22032,QuartzNet15x5Base-En,?,0.2857142857142857,1255-90413-0020,NeMo,3,0.14217780157923698,35,2.25
22033,QuartzNet15x5Base-En,?,0.2857142857142857,1255-90413-0020,NeMo,4,0.13655556365847588,35,2.25
22034,QuartzNet15x5Base-En,?,0.2857142857142857,1255-90413-0020,NeMo,5,0.1462729349732399,35,2.25
22035,stt_en_citrinet_256,?,0.2857142857142857,1255-90413-0020,NeMo,1,0.12938103452324867,35,2.25
22036,stt_en_citrinet_256,?,0.2857142857142857,1255-90413-0020,NeMo,2,0.11054706014692783,35,2.25
22037,stt_en_citrinet_256,?,0.2857142857142857,1255-90413-0020,NeMo,3,0.10722134076058865,35,2.25
22038,stt_en_citrinet_256,?,0.2857142857142857,1255-90413-0020,NeMo,4,0.11134522594511509,35,2.25
22039,stt_en_citrinet_256,?,0.2857142857142857,1255-90413-0020,NeMo,5,0.10863228514790535,35,2.25
22040,QuartzNet15x5Base-En,?,0.08333333333333333,1255-90413-0021,NeMo,1,0.21527825854718685,73,4.42
22041,QuartzNet15x5Base-En,?,0.08333333333333333,1255-90413-0021,NeMo,2,0.18472781404852867,73,4.42
22042,QuartzNet15x5Base-En,?,0.08333333333333333,1255-90413-0021,NeMo,3,0.1887369602918625,73,4.42
22043,QuartzNet15x5Base-En,?,0.08333333333333333,1255-90413-0021,NeMo,4,0.18451058492064476,73,4.42
22044,QuartzNet15x5Base-En,?,0.08333333333333333,1255-90413-0021,NeMo,5,0.18817849829792976,73,4.42
22045,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0021,NeMo,1,0.14485588856041431,73,4.42
22046,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0021,NeMo,2,0.13884026184678078,73,4.42
22047,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0021,NeMo,3,0.13947142288088799,73,4.42
22048,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0021,NeMo,4,0.13440717943012714,73,4.42
22049,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0021,NeMo,5,0.13622031174600124,73,4.42
22050,QuartzNet15x5Base-En,?,0.14285714285714285,1255-90413-0022,NeMo,1,0.36878978833556175,172,10.39
22051,QuartzNet15x5Base-En,?,0.14285714285714285,1255-90413-0022,NeMo,2,0.3249910045415163,172,10.39
22052,QuartzNet15x5Base-En,?,0.14285714285714285,1255-90413-0022,NeMo,3,0.32943402975797653,172,10.39
22053,QuartzNet15x5Base-En,?,0.14285714285714285,1255-90413-0022,NeMo,4,0.3270974475890398,172,10.39
22054,QuartzNet15x5Base-En,?,0.14285714285714285,1255-90413-0022,NeMo,5,0.3312192615121603,172,10.39
22055,stt_en_citrinet_256,?,0.14285714285714285,1255-90413-0022,NeMo,1,0.20241460762917995,172,10.39
22056,stt_en_citrinet_256,?,0.14285714285714285,1255-90413-0022,NeMo,2,0.1816093847155571,172,10.39
22057,stt_en_citrinet_256,?,0.14285714285714285,1255-90413-0022,NeMo,3,0.18232386000454426,172,10.39
22058,stt_en_citrinet_256,?,0.14285714285714285,1255-90413-0022,NeMo,4,0.18268024176359177,172,10.39
22059,stt_en_citrinet_256,?,0.14285714285714285,1255-90413-0022,NeMo,5,0.17920363135635853,172,10.39
22060,QuartzNet15x5Base-En,?,0.0,1255-90413-0023,NeMo,1,0.196907514706254,31,2.21
22061,QuartzNet15x5Base-En,?,0.0,1255-90413-0023,NeMo,2,0.14160754345357418,31,2.21
22062,QuartzNet15x5Base-En,?,0.0,1255-90413-0023,NeMo,3,0.14298474229872227,31,2.21
22063,QuartzNet15x5Base-En,?,0.0,1255-90413-0023,NeMo,4,0.14352828823029995,31,2.21
22064,QuartzNet15x5Base-En,?,0.0,1255-90413-0023,NeMo,5,0.13569002225995064,31,2.21
22065,stt_en_citrinet_256,?,0.0,1255-90413-0023,NeMo,1,0.12047752365469933,31,2.21
22066,stt_en_citrinet_256,?,0.0,1255-90413-0023,NeMo,2,0.10948403179645538,31,2.21
22067,stt_en_citrinet_256,?,0.0,1255-90413-0023,NeMo,3,0.11192513816058636,31,2.21
22068,stt_en_citrinet_256,?,0.0,1255-90413-0023,NeMo,4,0.11117494478821754,31,2.21
22069,stt_en_citrinet_256,?,0.0,1255-90413-0023,NeMo,5,0.10913284868001938,31,2.21
22070,QuartzNet15x5Base-En,?,0.0,1255-90413-0024,NeMo,1,0.3396323677152395,143,9.53
22071,QuartzNet15x5Base-En,?,0.0,1255-90413-0024,NeMo,2,0.3050735015422106,143,9.53
22072,QuartzNet15x5Base-En,?,0.0,1255-90413-0024,NeMo,3,0.30230277590453625,143,9.53
22073,QuartzNet15x5Base-En,?,0.0,1255-90413-0024,NeMo,4,0.3081749938428402,143,9.53
22074,QuartzNet15x5Base-En,?,0.0,1255-90413-0024,NeMo,5,0.30727516300976276,143,9.53
22075,stt_en_citrinet_256,?,0.0,1255-90413-0024,NeMo,1,0.18908816017210484,143,9.53
22076,stt_en_citrinet_256,?,0.0,1255-90413-0024,NeMo,2,0.183504868298769,143,9.53
22077,stt_en_citrinet_256,?,0.0,1255-90413-0024,NeMo,3,0.18430928327143192,143,9.53
22078,stt_en_citrinet_256,?,0.0,1255-90413-0024,NeMo,4,0.18239288590848446,143,9.53
22079,stt_en_citrinet_256,?,0.0,1255-90413-0024,NeMo,5,0.1935824155807495,143,9.53
22080,QuartzNet15x5Base-En,?,0.0,1255-90413-0025,NeMo,1,0.2701366934925318,108,6.6699375
22081,QuartzNet15x5Base-En,?,0.0,1255-90413-0025,NeMo,2,0.23762543313205242,108,6.6699375
22082,QuartzNet15x5Base-En,?,0.0,1255-90413-0025,NeMo,3,0.2349865324795246,108,6.6699375
22083,QuartzNet15x5Base-En,?,0.0,1255-90413-0025,NeMo,4,0.24085581302642822,108,6.6699375
22084,QuartzNet15x5Base-En,?,0.0,1255-90413-0025,NeMo,5,0.24761784449219704,108,6.6699375
22085,stt_en_citrinet_256,?,0.0,1255-90413-0025,NeMo,1,0.17264613695442677,108,6.6699375
22086,stt_en_citrinet_256,?,0.0,1255-90413-0025,NeMo,2,0.15420824848115444,108,6.6699375
22087,stt_en_citrinet_256,?,0.0,1255-90413-0025,NeMo,3,0.14960977993905544,108,6.6699375
22088,stt_en_citrinet_256,?,0.0,1255-90413-0025,NeMo,4,0.1565020177513361,108,6.6699375
22089,stt_en_citrinet_256,?,0.0,1255-90413-0025,NeMo,5,0.15295381657779217,108,6.6699375
22090,QuartzNet15x5Base-En,?,0.0,1255-90413-0026,NeMo,1,0.2893390916287899,85,6.29
22091,QuartzNet15x5Base-En,?,0.0,1255-90413-0026,NeMo,2,0.2254154458642006,85,6.29
22092,QuartzNet15x5Base-En,?,0.0,1255-90413-0026,NeMo,3,0.2411516085267067,85,6.29
22093,QuartzNet15x5Base-En,?,0.0,1255-90413-0026,NeMo,4,0.22932586446404457,85,6.29
22094,QuartzNet15x5Base-En,?,0.0,1255-90413-0026,NeMo,5,0.22555352374911308,85,6.29
22095,stt_en_citrinet_256,?,0.0,1255-90413-0026,NeMo,1,0.16715649142861366,85,6.29
22096,stt_en_citrinet_256,?,0.0,1255-90413-0026,NeMo,2,0.14934439398348331,85,6.29
22097,stt_en_citrinet_256,?,0.0,1255-90413-0026,NeMo,3,0.1480802223086357,85,6.29
22098,stt_en_citrinet_256,?,0.0,1255-90413-0026,NeMo,4,0.155373340472579,85,6.29
22099,stt_en_citrinet_256,?,0.0,1255-90413-0026,NeMo,5,0.16517348773777485,85,6.29
22100,QuartzNet15x5Base-En,?,0.058823529411764705,1255-90413-0027,NeMo,1,0.37939845956861973,166,11.38
22101,QuartzNet15x5Base-En,?,0.058823529411764705,1255-90413-0027,NeMo,2,0.3361955787986517,166,11.38
22102,QuartzNet15x5Base-En,?,0.058823529411764705,1255-90413-0027,NeMo,3,0.34280725568532944,166,11.38
22103,QuartzNet15x5Base-En,?,0.058823529411764705,1255-90413-0027,NeMo,4,0.34233913011848927,166,11.38
22104,QuartzNet15x5Base-En,?,0.058823529411764705,1255-90413-0027,NeMo,5,0.3539806790649891,166,11.38
22105,stt_en_citrinet_256,?,0.08823529411764706,1255-90413-0027,NeMo,1,0.20457292906939983,166,11.38
22106,stt_en_citrinet_256,?,0.08823529411764706,1255-90413-0027,NeMo,2,0.181660370901227,166,11.38
22107,stt_en_citrinet_256,?,0.08823529411764706,1255-90413-0027,NeMo,3,0.1862714011222124,166,11.38
22108,stt_en_citrinet_256,?,0.08823529411764706,1255-90413-0027,NeMo,4,0.18312636017799377,166,11.38
22109,stt_en_citrinet_256,?,0.08823529411764706,1255-90413-0027,NeMo,5,0.18319018743932247,166,11.38
22110,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0028,NeMo,1,0.38058406487107277,187,11.59
22111,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0028,NeMo,2,0.3515384718775749,187,11.59
22112,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0028,NeMo,3,0.3449090886861086,187,11.59
22113,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0028,NeMo,4,0.3517842926084995,187,11.59
22114,QuartzNet15x5Base-En,?,0.1111111111111111,1255-90413-0028,NeMo,5,0.35528896003961563,187,11.59
22115,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0028,NeMo,1,0.21201713010668755,187,11.59
22116,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0028,NeMo,2,0.19729896262288094,187,11.59
22117,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0028,NeMo,3,0.19729202426970005,187,11.59
22118,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0028,NeMo,4,0.18329298682510853,187,11.59
22119,stt_en_citrinet_256,?,0.08333333333333333,1255-90413-0028,NeMo,5,0.18654067628085613,187,11.59
22120,QuartzNet15x5Base-En,?,0.016666666666666666,1255-138279-0000,NeMo,1,0.7956224251538515,363,29.5
22121,QuartzNet15x5Base-En,?,0.016666666666666666,1255-138279-0000,NeMo,2,0.7501015868037939,363,29.5
22122,QuartzNet15x5Base-En,?,0.016666666666666666,1255-138279-0000,NeMo,3,0.8076008670032024,363,29.5
22123,QuartzNet15x5Base-En,?,0.016666666666666666,1255-138279-0000,NeMo,4,0.7457765601575375,363,29.5
22124,QuartzNet15x5Base-En,?,0.016666666666666666,1255-138279-0000,NeMo,5,0.7622285969555378,363,29.5
22125,stt_en_citrinet_256,?,0.016666666666666666,1255-138279-0000,NeMo,1,0.3229817859828472,363,29.5
22126,stt_en_citrinet_256,?,0.016666666666666666,1255-138279-0000,NeMo,2,0.31046726182103157,363,29.5
22127,stt_en_citrinet_256,?,0.016666666666666666,1255-138279-0000,NeMo,3,0.3255881890654564,363,29.5
22128,stt_en_citrinet_256,?,0.016666666666666666,1255-138279-0000,NeMo,4,0.305289801210165,363,29.5
22129,stt_en_citrinet_256,?,0.016666666666666666,1255-138279-0000,NeMo,5,0.322529599070549,363,29.5
22130,QuartzNet15x5Base-En,?,0.025,1255-138279-0001,NeMo,1,0.4619499742984772,213,15.77
22131,QuartzNet15x5Base-En,?,0.025,1255-138279-0001,NeMo,2,0.4420656953006983,213,15.77
22132,QuartzNet15x5Base-En,?,0.025,1255-138279-0001,NeMo,3,0.4338772650808096,213,15.77
22133,QuartzNet15x5Base-En,?,0.025,1255-138279-0001,NeMo,4,0.4462880063802004,213,15.77
22134,QuartzNet15x5Base-En,?,0.025,1255-138279-0001,NeMo,5,0.4481323603540659,213,15.77
22135,stt_en_citrinet_256,?,0.0,1255-138279-0001,NeMo,1,0.23879840038716793,213,15.77
22136,stt_en_citrinet_256,?,0.0,1255-138279-0001,NeMo,2,0.21941721625626087,213,15.77
22137,stt_en_citrinet_256,?,0.0,1255-138279-0001,NeMo,3,0.22974612936377525,213,15.77
22138,stt_en_citrinet_256,?,0.0,1255-138279-0001,NeMo,4,0.2143127303570509,213,15.77
22139,stt_en_citrinet_256,?,0.0,1255-138279-0001,NeMo,5,0.22021309286355972,213,15.77
22140,QuartzNet15x5Base-En,?,0.07407407407407407,1255-138279-0002,NeMo,1,0.31752942875027657,131,8.45
22141,QuartzNet15x5Base-En,?,0.07407407407407407,1255-138279-0002,NeMo,2,0.2851871494203806,131,8.45
22142,QuartzNet15x5Base-En,?,0.07407407407407407,1255-138279-0002,NeMo,3,0.2773090600967407,131,8.45
22143,QuartzNet15x5Base-En,?,0.07407407407407407,1255-138279-0002,NeMo,4,0.3072943575680256,131,8.45
22144,QuartzNet15x5Base-En,?,0.07407407407407407,1255-138279-0002,NeMo,5,0.2749253548681736,131,8.45
22145,stt_en_citrinet_256,?,0.1111111111111111,1255-138279-0002,NeMo,1,0.18626280687749386,131,8.45
22146,stt_en_citrinet_256,?,0.1111111111111111,1255-138279-0002,NeMo,2,0.1680890079587698,131,8.45
22147,stt_en_citrinet_256,?,0.1111111111111111,1255-138279-0002,NeMo,3,0.17014510557055473,131,8.45
22148,stt_en_citrinet_256,?,0.1111111111111111,1255-138279-0002,NeMo,4,0.17103463225066662,131,8.45
22149,stt_en_citrinet_256,?,0.1111111111111111,1255-138279-0002,NeMo,5,0.1696993224322796,131,8.45
22150,QuartzNet15x5Base-En,?,0.0,1255-138279-0003,NeMo,1,0.34631989151239395,136,9.95
22151,QuartzNet15x5Base-En,?,0.0,1255-138279-0003,NeMo,2,0.30955300852656364,136,9.95
22152,QuartzNet15x5Base-En,?,0.0,1255-138279-0003,NeMo,3,0.3134819194674492,136,9.95
22153,QuartzNet15x5Base-En,?,0.0,1255-138279-0003,NeMo,4,0.319988364353776,136,9.95
22154,QuartzNet15x5Base-En,?,0.0,1255-138279-0003,NeMo,5,0.31425117887556553,136,9.95
22155,stt_en_citrinet_256,?,0.0,1255-138279-0003,NeMo,1,0.21265575103461742,136,9.95
22156,stt_en_citrinet_256,?,0.0,1255-138279-0003,NeMo,2,0.17676343582570553,136,9.95
22157,stt_en_citrinet_256,?,0.0,1255-138279-0003,NeMo,3,0.1918904259800911,136,9.95
22158,stt_en_citrinet_256,?,0.0,1255-138279-0003,NeMo,4,0.18791166692972183,136,9.95
22159,stt_en_citrinet_256,?,0.0,1255-138279-0003,NeMo,5,0.18275448493659496,136,9.95
22160,QuartzNet15x5Base-En,?,0.0,1255-138279-0004,NeMo,1,0.23309560678899288,54,4.59
22161,QuartzNet15x5Base-En,?,0.0,1255-138279-0004,NeMo,2,0.19444211572408676,54,4.59
22162,QuartzNet15x5Base-En,?,0.0,1255-138279-0004,NeMo,3,0.20473177544772625,54,4.59
22163,QuartzNet15x5Base-En,?,0.0,1255-138279-0004,NeMo,4,0.2016117200255394,54,4.59
22164,QuartzNet15x5Base-En,?,0.0,1255-138279-0004,NeMo,5,0.19442580081522465,54,4.59
22165,stt_en_citrinet_256,?,0.0,1255-138279-0004,NeMo,1,0.1615365371108055,54,4.59
22166,stt_en_citrinet_256,?,0.0,1255-138279-0004,NeMo,2,0.1418138649314642,54,4.59
22167,stt_en_citrinet_256,?,0.0,1255-138279-0004,NeMo,3,0.1532951220870018,54,4.59
22168,stt_en_citrinet_256,?,0.0,1255-138279-0004,NeMo,4,0.14554192498326302,54,4.59
22169,stt_en_citrinet_256,?,0.0,1255-138279-0004,NeMo,5,0.13885728269815445,54,4.59
22170,QuartzNet15x5Base-En,?,0.0,1255-138279-0005,NeMo,1,0.30653909035027027,69,5.22
22171,QuartzNet15x5Base-En,?,0.0,1255-138279-0005,NeMo,2,0.21930181048810482,69,5.22
22172,QuartzNet15x5Base-En,?,0.0,1255-138279-0005,NeMo,3,0.20102081075310707,69,5.22
22173,QuartzNet15x5Base-En,?,0.0,1255-138279-0005,NeMo,4,0.20996944978833199,69,5.22
22174,QuartzNet15x5Base-En,?,0.0,1255-138279-0005,NeMo,5,0.20093517005443573,69,5.22
22175,stt_en_citrinet_256,?,0.0,1255-138279-0005,NeMo,1,0.1531205829232931,69,5.22
22176,stt_en_citrinet_256,?,0.0,1255-138279-0005,NeMo,2,0.14250573702156544,69,5.22
22177,stt_en_citrinet_256,?,0.0,1255-138279-0005,NeMo,3,0.1365275327116251,69,5.22
22178,stt_en_citrinet_256,?,0.0,1255-138279-0005,NeMo,4,0.13853835687041283,69,5.22
22179,stt_en_citrinet_256,?,0.0,1255-138279-0005,NeMo,5,0.1444594506174326,69,5.22
22180,QuartzNet15x5Base-En,?,0.0,1255-138279-0006,NeMo,1,0.33092429861426353,122,9.07
22181,QuartzNet15x5Base-En,?,0.0,1255-138279-0006,NeMo,2,0.2932985685765743,122,9.07
22182,QuartzNet15x5Base-En,?,0.0,1255-138279-0006,NeMo,3,0.2867418918758631,122,9.07
22183,QuartzNet15x5Base-En,?,0.0,1255-138279-0006,NeMo,4,0.288016801699996,122,9.07
22184,QuartzNet15x5Base-En,?,0.0,1255-138279-0006,NeMo,5,0.28999021276831627,122,9.07
22185,stt_en_citrinet_256,?,0.0,1255-138279-0006,NeMo,1,0.1978030875325203,122,9.07
22186,stt_en_citrinet_256,?,0.0,1255-138279-0006,NeMo,2,0.17269857600331306,122,9.07
22187,stt_en_citrinet_256,?,0.0,1255-138279-0006,NeMo,3,0.18316364102065563,122,9.07
22188,stt_en_citrinet_256,?,0.0,1255-138279-0006,NeMo,4,0.17270543612539768,122,9.07
22189,stt_en_citrinet_256,?,0.0,1255-138279-0006,NeMo,5,0.17727613635361195,122,9.07
22190,QuartzNet15x5Base-En,?,0.0,1255-138279-0007,NeMo,1,0.24002113938331604,46,5.38
22191,QuartzNet15x5Base-En,?,0.0,1255-138279-0007,NeMo,2,0.20194788835942745,46,5.38
22192,QuartzNet15x5Base-En,?,0.0,1255-138279-0007,NeMo,3,0.23004048503935337,46,5.38
22193,QuartzNet15x5Base-En,?,0.0,1255-138279-0007,NeMo,4,0.2140265256166458,46,5.38
22194,QuartzNet15x5Base-En,?,0.0,1255-138279-0007,NeMo,5,0.20043066702783108,46,5.38
22195,stt_en_citrinet_256,?,0.0,1255-138279-0007,NeMo,1,0.16291767731308937,46,5.38
22196,stt_en_citrinet_256,?,0.0,1255-138279-0007,NeMo,2,0.1377881057560444,46,5.38
